,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_linearsvr__C,param_linearsvr__dual,param_linearsvr__epsilon,param_linearsvr__loss,param_linearsvr__tol,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
142,0.11170015335083008,0.014795106988957257,0.04507889747619629,0.008112274892778869,1,False,1,squared_epsilon_insensitive,0.0001,"{'linearsvr__C': 1, 'linearsvr__dual': False, 'linearsvr__epsilon': 1, 'linearsvr__loss': 'squared_epsilon_insensitive', 'linearsvr__tol': 0.0001}",-0.2682450076373785,-0.3039593201130791,-0.33062636707773535,-0.3256845640949527,-0.3341585317537209,-0.31253475813537335,0.024506862030232793,93,-0.32305574548454546,-0.3137683500869536,-0.3072474381770127,-0.30797443944421493,-0.30631492011456435,-0.3116721786614582,0.0062598937861988255
143,0.09973297119140626,0.00693913846924113,0.04807124137878418,0.016319655407383716,1,False,1,squared_epsilon_insensitive,1e-05,"{'linearsvr__C': 1, 'linearsvr__dual': False, 'linearsvr__epsilon': 1, 'linearsvr__loss': 'squared_epsilon_insensitive', 'linearsvr__tol': 1e-05}",-0.2682450076373785,-0.30396039716912976,-0.33062636707773535,-0.3256845640949527,-0.3341585317537209,-0.3125349735465835,0.024506786657240688,94,-0.32305574548454546,-0.3137701316832601,-0.3072474381770127,-0.30797443944421493,-0.30631492011456435,-0.3116725349807195,0.006260013141747559
144,0.06881475448608398,0.016652927145143798,0.0,0.0,1,False,2,epsilon_insensitive,0.001,"{'linearsvr__C': 1, 'linearsvr__dual': False, 'linearsvr__epsilon': 2, 'linearsvr__loss': 'epsilon_insensitive', 'linearsvr__tol': 0.001}",,,,,,,,229,,,,,,,
145,0.070808744430542,0.02389325384014652,0.0,0.0,1,False,2,epsilon_insensitive,0.0001,"{'linearsvr__C': 1, 'linearsvr__dual': False, 'linearsvr__epsilon': 2, 'linearsvr__loss': 'epsilon_insensitive', 'linearsvr__tol': 0.0001}",,,,,,,,228,,,,,,,
146,0.09614286422729493,0.015662780467740025,0.0,0.0,1,False,2,epsilon_insensitive,1e-05,"{'linearsvr__C': 1, 'linearsvr__dual': False, 'linearsvr__epsilon': 2, 'linearsvr__loss': 'epsilon_insensitive', 'linearsvr__tol': 1e-05}",,,,,,,,227,,,,,,,
147,0.11569104194641114,0.010906940084400176,0.04627766609191895,0.019631612714549888,1,False,2,squared_epsilon_insensitive,0.001,"{'linearsvr__C': 1, 'linearsvr__dual': False, 'linearsvr__epsilon': 2, 'linearsvr__loss': 'squared_epsilon_insensitive', 'linearsvr__tol': 0.001}",-0.2685365765394187,-0.3042697319201739,-0.33097477741867687,-0.32599863030146187,-0.33456463530224567,-0.31286887029639543,0.024536577350024527,102,-0.3234297561462469,-0.31411491727594587,-0.3075742048183563,-0.30834693138360164,-0.306664299504623,-0.31202602182575473,0.006269148076924443
148,0.10671563148498535,0.007192389044227655,0.04507851600646973,0.02031632118978149,1,False,2,squared_epsilon_insensitive,0.0001,"{'linearsvr__C': 1, 'linearsvr__dual': False, 'linearsvr__epsilon': 2, 'linearsvr__loss': 'squared_epsilon_insensitive', 'linearsvr__tol': 0.0001}",-0.2685962380324574,-0.30432328352274185,-0.33099606510218554,-0.32608352212049246,-0.33456577339332405,-0.31291297643424026,0.024523707356285413,113,-0.32341325142068456,-0.314138130754839,-0.3075931403523103,-0.3083501597929297,-0.30667397391896256,-0.3120337312479452,0.006259976380763441
149,0.11907973289489746,0.021892129778717562,0.04607667922973633,0.010237697743902343,1,False,2,squared_epsilon_insensitive,1e-05,"{'linearsvr__C': 1, 'linearsvr__dual': False, 'linearsvr__epsilon': 2, 'linearsvr__loss': 'squared_epsilon_insensitive', 'linearsvr__tol': 1e-05}",-0.26859732984797646,-0.3043243996430172,-0.330997320588393,-0.32608352212049246,-0.3345568703558305,-0.3129118885111419,0.024521847805530603,111,-0.323414118705387,-0.3141394692360393,-0.30759310630297626,-0.3083501597929297,-0.30666850435193527,-0.3120330716778535,0.006261323457426419
150,0.08512234687805176,0.010415073893312237,0.0,0.0,1,False,5,epsilon_insensitive,0.001,"{'linearsvr__C': 1, 'linearsvr__dual': False, 'linearsvr__epsilon': 5, 'linearsvr__loss': 'epsilon_insensitive', 'linearsvr__tol': 0.001}",,,,,,,,226,,,,,,,
151,0.0706103801727295,0.01531332328284093,0.0,0.0,1,False,5,epsilon_insensitive,0.0001,"{'linearsvr__C': 1, 'linearsvr__dual': False, 'linearsvr__epsilon': 5, 'linearsvr__loss': 'epsilon_insensitive', 'linearsvr__tol': 0.0001}",,,,,,,,225,,,,,,,
